"chrom"	"start"	"end"	"MDS1"	"MDS2"
"Chr3L"	134434	162059	0.0527056224770193	-0.0496013545026474
"Chr3L"	162100	192199	0.0650511025200916	-0.0384637620351006
"Chr3L"	192377	224731	0.0608504449326414	-0.0527202249933801
"Chr3L"	224746	258354	0.0497007072498423	-0.0516627308744073
"Chr3L"	258389	281626	0.0701536395288638	-0.025368972056427
"Chr3L"	281641	296181	0.0179247056990599	-0.048049118749169
"Chr3L"	296188	312315	0.0221099843003916	-0.0566144386900106
"Chr3L"	312325	327764	0.000867817124149338	-0.0653574616272236
"Chr3L"	327780	342403	-0.0071997662762301	-0.0739271470676441
"Chr3L"	342436	356818	0.020477599534398	-0.0618465735497084
"Chr3L"	356819	370946	0.0534859900949132	-0.0157539010328901
"Chr3L"	370960	380905	0.0473026057860376	-0.0270345402813017
"Chr3L"	380935	391151	0.0625735520631589	-0.0224301901661525
"Chr3L"	391154	400183	0.0635288796685425	-0.0357480509341309
"Chr3L"	400194	415368	0.0480963638399992	-0.0426018222635991
"Chr3L"	415385	424203	0.0591462696047257	-0.040645713900494
"Chr3L"	424204	432274	0.0530752037280444	-0.0450069904074218
"Chr3L"	432275	440616	0.060982678214629	-0.0302113587821856
"Chr3L"	440617	449387	0.0456204508165096	-0.0399885998452237
"Chr3L"	449388	457683	0.0585730554115141	-0.0397655347853864
"Chr3L"	457711	465872	0.055422089995026	-0.0489433414167455
"Chr3L"	465874	473646	0.0506561135675161	-0.0498589792955568
"Chr3L"	473649	481403	0.0633358653805706	-0.0405577827409671
"Chr3L"	481420	490319	0.0561178676198227	-0.0439021614509523
"Chr3L"	490327	497649	0.0433898404409844	-0.0492203056722697
"Chr3L"	497650	505217	0.00680912149541886	-0.0885393581561788
"Chr3L"	505233	512396	0.0304329479292849	-0.0328495739533987
"Chr3L"	512398	519900	0.0587984497251849	-0.0476872944817945
"Chr3L"	519953	528059	0.0351827828979208	-0.0483357694413144
"Chr3L"	528066	536664	0.0491523682414735	-0.0615461942375176
"Chr3L"	536665	545563	0.0565623325189283	-0.0443315243637409
"Chr3L"	545564	554986	0.0684589072135934	-0.00212439318244271
"Chr3L"	554987	563343	0.0603080391914662	-0.0271701948099399
"Chr3L"	563344	572228	0.0553484920178458	-0.0343595472469177
"Chr3L"	572250	585147	0.0139366110045603	-0.0568843778088581
"Chr3L"	585148	593198	0.048157014988213	-0.0433020351462396
"Chr3L"	593199	603471	0.0545253359233733	-0.0439370158442222
"Chr3L"	603476	609998	0.0597110737682224	-0.0409724871471147
"Chr3L"	610001	617337	0.0423112589338896	-0.0561767844126068
"Chr3L"	617338	624850	0.0218631343690269	-0.0189303684376696
"Chr3L"	624855	633730	0.0359195464069331	-0.0355694949382368
"Chr3L"	633735	643053	-0.00679664617908674	-0.0888222192038533
"Chr3L"	643081	651260	0.0579556930449838	-0.0410843812900543
"Chr3L"	651275	661449	0.047152056157391	-0.0510169952890963
"Chr3L"	661516	669003	0.0501912935416404	-0.0306344350985226
"Chr3L"	669005	675960	0.0498754692598314	-0.0389943021802634
"Chr3L"	675966	682879	0.0142813817937343	-0.0701459054386181
"Chr3L"	682881	691122	0.0503034236781246	-0.0480840411957448
"Chr3L"	691131	699401	0.0473592889249893	-0.0732515970955235
"Chr3L"	699405	706096	0.0580082552594867	-0.0726213825305661
"Chr3L"	706104	713248	0.0651929519654461	-0.0164658028042762
"Chr3L"	713252	720146	0.065950197281141	-0.0239784440899997
"Chr3L"	720156	726408	0.056111164529799	-0.020729168509987
"Chr3L"	726421	733017	0.0655985617232518	-0.0180127706884587
"Chr3L"	733018	739455	0.0161401223216132	-0.0522616741854549
"Chr3L"	739456	746346	0.0681515926620177	-0.0147055717317062
"Chr3L"	746348	754194	0.06028889810418	-0.0447775519871814
"Chr3L"	754200	761384	0.049609531439769	-0.0657092846783827
"Chr3L"	761388	768818	0.0667017617918486	-0.0398246482738479
"Chr3L"	768823	776075	0.0656113753892378	-0.0385782540104203
"Chr3L"	776080	783683	0.0609255399142116	-0.0493014634139708
"Chr3L"	783685	792070	0.0512941350515476	-0.0488678173648487
"Chr3L"	792084	799680	0.0549409467296295	-0.0668302412681938
"Chr3L"	799682	807577	0.0443374022750723	-0.0465109795127105
"Chr3L"	807578	815457	0.0519884353871127	-0.0481511074409461
"Chr3L"	815458	821598	0.0246100054292844	-0.0703394319441059
"Chr3L"	821605	827332	0.0571817842179189	-0.0441386380480781
"Chr3L"	827337	834414	0.0608429143178504	-0.0337276273259847
"Chr3L"	834415	840818	0.0562271330336273	-0.0394190360848744
"Chr3L"	840823	846852	0.0491580058465324	-0.0414004336566191
"Chr3L"	846862	852937	0.0260054361020652	-0.0630056558282192
"Chr3L"	852949	857912	0.0402961525300971	-0.045412681120904
"Chr3L"	857927	872122	0.0336418692432451	-0.0794802487361119
"Chr3L"	872145	878773	0.049228072208902	-0.0761913797828609
"Chr3L"	878777	886067	0.00535991326354586	-0.0955417459221291
"Chr3L"	886069	893442	0.0435526356116478	-0.0730785972505636
"Chr3L"	893446	899486	0.0442017793523774	-0.0488999467371225
"Chr3L"	899488	904585	0.0639555896004763	-0.0290498022129054
"Chr3L"	904595	910206	0.063588313937453	-0.0284140981885293
"Chr3L"	910209	916500	0.0568223671429836	-0.0504295700839116
"Chr3L"	916501	922527	0.0654357474447781	-0.0314510779231541
"Chr3L"	922533	935952	0.0172663146558726	-0.105404817401552
"Chr3L"	935953	943051	0.0503380782042032	-0.0376066263968017
"Chr3L"	943057	948731	0.0227614109037449	-0.0687308545571329
"Chr3L"	948733	954907	0.037748190981603	-0.0172885757955997
"Chr3L"	954908	961583	0.0468027680868989	-0.0374644900228766
"Chr3L"	961589	967902	-0.00107137642475004	-0.0648256500713111
"Chr3L"	967903	974033	0.0160471693172972	-0.095781106649062
"Chr3L"	974035	981124	0.0485697786786734	-0.0431618030525042
"Chr3L"	981136	989062	0.0416673881444946	-0.0349317115954885
"Chr3L"	989080	996266	0.0515096705704077	-0.0394993973323005
"Chr3L"	996282	1003193	0.0213526180362595	-0.0612151827754727
"Chr3L"	1003197	1008911	0.0367510199574819	-0.0358956480317391
"Chr3L"	1008918	1014669	0.0432689017391284	-0.0593567278415405
"Chr3L"	1014672	1020679	0.0489329465778782	-0.0339102205712903
"Chr3L"	1020682	1028555	0.0239626411235137	-0.081795629642133
"Chr3L"	1028559	1034535	0.056041287689878	-0.0380333903083992
"Chr3L"	1034536	1041516	0.0431765023912578	-0.0592613369312596
"Chr3L"	1041518	1047013	0.0501158871647625	-0.0401630848387976
"Chr3L"	1047024	1060438	0.0235144553443123	-0.0583712146573241
"Chr3L"	1060455	1066247	0.045570618090442	-0.0284810251864055
"Chr3L"	1066255	1072323	0.0404327993752819	-0.0615349433344618
"Chr3L"	1072334	1078420	0.0635641977207566	-0.0136925840118271
"Chr3L"	1078421	1084830	0.057295551673555	-0.0273738479173912
"Chr3L"	1084875	1091105	0.0761376656968403	-0.00613645943409318
"Chr3L"	1091108	1098096	0.0478593284897117	-0.040091759608178
"Chr3L"	1098101	1104939	0.0576793418962624	-0.0444648202238543
"Chr3L"	1104942	1110918	0.0555730243742055	-0.0474982538201228
"Chr3L"	1110919	1117098	0.0582559156793594	-0.0359266465904354
"Chr3L"	1117099	1123607	0.065736772639225	-0.0419091243191147
"Chr3L"	1123612	1130206	0.0631579178180387	-0.0447573838543263
"Chr3L"	1130213	1136961	0.0586858091373671	0.00484310184550706
"Chr3L"	1136973	1143174	0.0629678913722572	-0.0206115188971448
"Chr3L"	1143179	1150171	0.0598646377020016	0.0267173684921496
"Chr3L"	1150175	1166006	0.0598441239415851	-0.0135840084116373
"Chr3L"	1166010	1172718	0.0463357695206284	-0.0120894378111341
"Chr3L"	1172720	1179637	0.0290479904535033	-0.0204200529098588
"Chr3L"	1179638	1185762	0.0101684291297305	-0.0747823248418963
"Chr3L"	1185766	1193228	0.0323807579712696	-0.0583857082986027
"Chr3L"	1193231	1200626	0.046632690051714	-0.0624033718025316
"Chr3L"	1200638	1208645	0.0518240792463397	-0.0147917097033454
"Chr3L"	1208671	1216316	0.0249298725954079	-0.0442914813227151
"Chr3L"	1216322	1232646	0.0369846784810006	-0.0472983258698723
"Chr3L"	1232652	1239583	0.031001768173268	-0.0751966145148904
"Chr3L"	1239584	1250747	0.0646042705309361	-0.0395790337179206
"Chr3L"	1250754	1258042	0.0433903609166382	-0.0455831793597799
"Chr3L"	1258045	1263907	0.0252782277389822	-0.0503807565112759
"Chr3L"	1263909	1268774	0.0573255381326598	-0.0432710641476462
"Chr3L"	1268775	1274543	0.0476242868593517	-0.0541849726310148
"Chr3L"	1274547	1279488	0.0477322484124509	-0.051277437477013
"Chr3L"	1279492	1285165	0.0553506090204037	-0.0242457662883377
"Chr3L"	1285168	1291725	0.0553306681516567	-0.0493715498457976
"Chr3L"	1291733	1300684	0.0533279427709371	-0.0560121897503137
"Chr3L"	1300690	1311568	0.0434330003959942	-0.072538800092732
"Chr3L"	1311572	1322536	0.047371173936214	-0.0656983001148735
"Chr3L"	1322553	1330597	0.0631111671476892	-0.0301759041039112
"Chr3L"	1330604	1338918	0.0611743947420436	-0.0475680683442319
"Chr3L"	1338936	1347771	0.0552313341142109	-0.0494869058166175
"Chr3L"	1347788	1354906	0.0394437912358631	-0.0617403899229737
"Chr3L"	1354909	1360400	0.0593382182708683	-0.0218790056644088
"Chr3L"	1360402	1365781	0.0461067835734202	-0.0298936639361279
"Chr3L"	1365793	1371186	0.068383046706478	-0.0307254343272076
"Chr3L"	1371187	1376664	0.0574970828250073	-0.0361262972293148
"Chr3L"	1376688	1382450	0.0555853557697847	-0.0326503854487886
"Chr3L"	1382462	1388342	0.0596796296119136	-0.0149370956388818
"Chr3L"	1388345	1393860	0.0400166405925497	-0.0542326871676975
"Chr3L"	1393865	1400852	0.0120199626360318	-0.0644167116195592
"Chr3L"	1400856	1406566	0.0352268183410943	-0.0367369334893689
"Chr3L"	1406579	1411693	0.062019580342101	-0.0231353842944522
"Chr3L"	1411696	1416590	0.0392878348838724	-0.06863825707553
"Chr3L"	1416592	1421753	0.0394213694436295	-0.0476488670029397
"Chr3L"	1421773	1432704	0.0428269522920997	-0.0353209332044024
"Chr3L"	1432717	1438147	0.0593687780506875	-0.043949625825156
"Chr3L"	1438148	1443549	0.0640045839551161	-0.0281399615197212
"Chr3L"	1443552	1450008	0.0568915304769067	-0.0363108297777449
"Chr3L"	1450018	1455902	0.0193034292260166	-0.0576105532548362
"Chr3L"	1455904	1461232	0.0390741232833697	0.0060371296972411
"Chr3L"	1461236	1467329	-0.00770550551366966	-0.052958733526252
"Chr3L"	1467330	1473547	0.0424552422484567	-0.0309216292157329
"Chr3L"	1473550	1479900	0.0265319619491304	-0.0586732982151275
"Chr3L"	1479907	1487320	0.0142195054357771	-0.0661193588925827
"Chr3L"	1487322	1495268	0.0601613515261414	-0.0314845229890889
"Chr3L"	1495280	1503548	0.0434566650990166	-0.0202484045599722
"Chr3L"	1503569	1518882	0.050548529113337	-0.0400004519334062
"Chr3L"	1518885	1526974	-0.0205875500668778	-0.0917356564968279
"Chr3L"	1526996	1535104	0.0316143061979815	-0.0230769041662835
"Chr3L"	1535111	1544274	-0.0350174353246473	-0.121367394294671
"Chr3L"	1544278	1550699	0.00504217428562681	-0.0360835915550611
"Chr3L"	1550702	1559146	-0.050318324133357	-0.0968236380670757
"Chr3L"	1559147	1566651	-0.0364999681042317	-0.115037203933408
"Chr3L"	1566657	1574097	0.0428074712633407	-0.0607190770294775
"Chr3L"	1574115	1580093	0.0222544295902674	-0.0625193009488647
"Chr3L"	1580095	1585151	0.0378481027172791	-0.0722341726284154
"Chr3L"	1585153	1590091	0.0416777581085795	-0.0530760385541561
"Chr3L"	1590093	1596469	0.0534342824696548	-0.0482592332406384
"Chr3L"	1596477	1603628	0.0526805683007468	-0.0298386487188528
"Chr3L"	1603634	1610483	0.06018949149006	-0.0342689703084571
"Chr3L"	1610495	1616088	0.0568304930460102	-0.0361183615179323
"Chr3L"	1616090	1622857	0.0611373035107139	-0.00885036807714762
"Chr3L"	1622863	1629706	0.0176422940980847	-0.0872561142426331
"Chr3L"	1629707	1636674	0.0355533092553092	-0.04967514663754
"Chr3L"	1636677	1645115	0.0104516885571448	-0.0801478787450981
"Chr3L"	1645116	1652272	0.050458015806372	-0.0529381617015572
"Chr3L"	1652276	1660007	0.0399653107486317	-0.0566841962982106
"Chr3L"	1660008	1666429	0.0585545479315996	-0.0123472745825716
"Chr3L"	1666434	1672275	0.0650969961914766	-0.0307441822862977
"Chr3L"	1672284	1677392	0.0644921582887757	-0.0356704613358142
"Chr3L"	1677394	1682096	0.0634535767524315	-0.0257186962065463
"Chr3L"	1682101	1686479	0.0660469475376009	-0.0291513699064196
"Chr3L"	1686489	1691870	0.0657674845421752	-0.0328751773702417
"Chr3L"	1691873	1697100	0.046520268734292	-0.0608966090453534
"Chr3L"	1697107	1702239	0.0631973865689202	-0.037819074771283
"Chr3L"	1702246	1707208	0.0410347696147012	-0.0643062362962338
"Chr3L"	1707217	1713005	0.068656158519578	-0.0148765214795902
"Chr3L"	1713011	1721723	0.0695182853440585	-0.0304984335097957
"Chr3L"	1721731	1729234	0.0442051368709423	-0.0610571511962899
"Chr3L"	1729236	1736798	0.0587831633280219	-0.0491492972113923
"Chr3L"	1736800	1743320	0.0652922012602836	-0.0428814665615716
"Chr3L"	1743329	1751414	0.0249161293396264	-0.0701176347849354
"Chr3L"	1751420	1763237	0.0406120017104765	-0.064738337422715
"Chr3L"	1763249	1776058	0.0204987398587889	-0.0958710168040896
"Chr3L"	1776061	1788195	0.0336331301419994	-0.0606848085368259
"Chr3L"	1788207	1797602	0.0499335745142934	-0.0717606161315565
"Chr3L"	1797609	1806902	0.0457150595143071	-0.0345137657455591
"Chr3L"	1806903	1813840	0.0467418567332701	-0.0576170737526173
"Chr3L"	1813856	1820691	0.0597326515899099	-0.0355067599614248
"Chr3L"	1820692	1827075	0.0577960687763132	-0.0184956207355947
"Chr3L"	1827078	1833832	0.0814804153422359	0.0096598406927233
