"chrom"	"start"	"end"	"MDS1"	"MDS2"
"ChrX"	282473	303824	-0.363813492122876	0.0552021873145776
"ChrX"	303842	331551	-0.369749205539533	-0.00464417927718161
"ChrX"	331581	350214	-0.279567521990807	0.044728446308597
"ChrX"	350223	370803	-0.110669278340257	-0.0310357728097606
"ChrX"	370807	389880	-0.0404696106046834	0.0801322512237919
"ChrX"	389893	414832	-0.210242122077696	0.213305557477714
"ChrX"	414876	433537	-0.273012706006854	0.246388639447971
"ChrX"	433539	454075	-0.289035439674906	0.170402756120281
"ChrX"	454087	470130	-0.271032729849529	0.0907646811513886
"ChrX"	470146	484294	-0.314941387183073	-0.0336043473932765
"ChrX"	484297	499376	-0.401137030615242	0.0161547167555398
"ChrX"	499385	514575	-0.465043533317197	0.0119388634373694
"ChrX"	514579	531556	-0.345048065088785	0.0303152239394855
"ChrX"	531568	552091	-0.281773687592762	0.105787145432472
"ChrX"	552100	563082	-0.214192991771064	0.106856725667638
"ChrX"	563087	574001	-0.342918760169947	0.172615981332104
"ChrX"	574008	584008	-0.235922749695039	0.153415097456804
"ChrX"	584010	594563	-0.0740031653030618	0.0697880950797135
"ChrX"	594566	604867	-0.179980629211176	0.198312351892287
"ChrX"	604874	614332	-0.0912150328333403	0.143471207623441
"ChrX"	614341	623777	-0.0785061371342692	0.154738266637165
"ChrX"	623782	633710	0.0627767449022702	0.0839452148155223
"ChrX"	633716	647945	-0.0998816483210287	0.0542073598379685
"ChrX"	647946	659409	-0.0426276134679803	0.0645353619740249
"ChrX"	659410	668742	-0.230551867572411	-0.0414335521081432
"ChrX"	668755	679056	-0.314902254850931	0.109796101042372
"ChrX"	679060	695402	-0.228031852467559	0.0973836314102019
"ChrX"	695421	716097	-0.356074751136931	0.0811105987897954
"ChrX"	716098	732172	-0.259164409748419	0.12139880805619
"ChrX"	732179	740414	-0.208960900406758	0.151701518153995
"ChrX"	740426	748270	-0.25515357774672	-0.020532438847585
"ChrX"	748272	756069	-0.195628384900586	0.106262493526625
"ChrX"	756075	763882	-0.332851609768342	0.0998843050169436
"ChrX"	763883	771130	-0.316676421801344	-0.0232427233990244
"ChrX"	771141	779867	-0.333100716962426	0.0926400109038066
"ChrX"	779881	786912	-0.365404733033522	0.0173552915246841
"ChrX"	786922	795897	-0.288859537880175	-0.0395591024710233
"ChrX"	795900	806413	-0.314405690695597	0.000781303608222044
"ChrX"	806414	814529	-0.37151574958188	-0.0203732184207417
"ChrX"	814530	824721	-0.422994387594951	0.0291679794226293
"ChrX"	824729	834671	-0.310389521225345	0.100483646112949
"ChrX"	834710	844918	-0.411085583214968	-0.0537176365308107
"ChrX"	844922	853065	-0.452093639819632	-0.0200281098474238
"ChrX"	853073	861213	-0.340606592612831	-0.0479287581640812
"ChrX"	861217	868451	-0.431113389024765	-0.0845394634374146
"ChrX"	868455	875832	-0.407972415877587	-0.0966279312565149
"ChrX"	875836	882942	-0.46612533813316	-0.0398802951387368
"ChrX"	882946	890231	-0.374024696852571	0.0163583972109448
"ChrX"	890235	897350	-0.334709063185582	-0.0377569075894856
"ChrX"	897352	904721	-0.299160655359138	0.00611554107636881
"ChrX"	904728	913468	-0.245446990334144	0.119616617113164
"ChrX"	913472	921656	-0.168729725968672	0.0635529596599042
"ChrX"	921659	941434	-0.295637512398416	0.0583957948574045
"ChrX"	941441	949626	-0.322110049603027	0.0338129177589154
"ChrX"	949629	957636	-0.401650617699924	0.0046815316019998
"ChrX"	957668	977259	-0.446985770339438	0.121037783616093
"ChrX"	977262	985328	-0.344592861489583	0.022681626152325
"ChrX"	985335	993372	-0.347388964082808	-0.00468596019522146
"ChrX"	993388	1000989	-0.412366645108552	0.128727473398798
"ChrX"	1000992	1009702	-0.413719674896985	0.0214714926740775
"ChrX"	1009706	1018563	-0.437318985568271	0.00934986747600641
"ChrX"	1018564	1027900	-0.349940062875967	-0.0643536595937499
"ChrX"	1027903	1036652	-0.327201229109065	-0.00669259789874769
"ChrX"	1036658	1044403	-0.229539032060139	0.0176408542973121
"ChrX"	1044415	1052506	-0.274342668498149	0.0265585076183565
"ChrX"	1052516	1061481	-0.144590912980788	0.0589327420197358
"ChrX"	1061491	1071022	-0.244681625713167	0.019010610493513
"ChrX"	1071026	1080364	-0.165488200817309	0.0419398855463045
"ChrX"	1080369	1089224	-0.211849645953602	0.0372173520008173
"ChrX"	1089234	1098741	-0.205929577101452	-0.108672871439696
"ChrX"	1098743	1108030	-0.182135462671619	-0.052342531772313
"ChrX"	1108037	1118736	-0.485108465120719	-0.0306165080985172
"ChrX"	1118740	1126527	-0.51701092209017	-0.0117798311439594
"ChrX"	1126535	1134675	-0.352482019673942	-0.025774513761892
"ChrX"	1134678	1144701	-0.266281357682277	-0.120762665619325
"ChrX"	1144709	1152014	-0.259955026118673	0.091917776991949
"ChrX"	1152018	1160319	-0.196133460882338	0.077697037244222
"ChrX"	1160349	1168787	-0.285041805568322	0.0392667094921233
"ChrX"	1168796	1177568	-0.178978540088596	0.0599764947744085
"ChrX"	1177580	1188212	-0.169582712829936	0.126633809467924
"ChrX"	1188218	1197547	-0.19216069726245	0.147117086404405
"ChrX"	1197552	1206658	-0.195031004531052	0.279129370655848
"ChrX"	1206659	1215148	-0.117617433883154	0.186991326610552
