"chrom"	"start"	"end"	"MDS1"	"MDS2"
"Chr3L"	27604	296181	-0.00853870154217556	-0.04612679975502
"Chr3L"	296188	424203	-0.0458725552877349	-0.0881255541180778
"Chr3L"	424204	505217	-0.0638775266133519	-0.115585961449503
"Chr3L"	505233	593198	-0.0725054996291189	-0.105179594594319
"Chr3L"	593199	675960	-0.061613157222822	-0.122841238385179
"Chr3L"	675966	746346	-0.204853418017672	-0.161038127111256
"Chr3L"	746348	821598	-0.0999965611707481	-0.0993211858386429
"Chr3L"	821605	893442	-0.201085616353563	-0.171325585056802
"Chr3L"	893446	961583	-0.199337965948075	-0.167723924856289
"Chr3L"	961589	1028555	-0.132825543046427	-0.122365418148615
"Chr3L"	1028559	1098096	-0.204013404301069	-0.119672142461588
"Chr3L"	1098101	1172718	-0.196979746834771	-0.114091057078953
"Chr3L"	1172720	1258042	-0.0480630499204173	-0.115757282274516
"Chr3L"	1258045	1330597	-0.0869882095664122	-0.136084300792414
"Chr3L"	1330604	1393860	-0.0765442358999839	-0.105146701536066
"Chr3L"	1393865	1455902	-0.102490336175401	-0.138164387683339
"Chr3L"	1455904	1535104	-0.101824494262105	-0.148388364946532
"Chr3L"	1535111	1603628	-0.0908595614388403	-0.170187025735399
"Chr3L"	1603634	1672275	-0.159220900832013	-0.166241017434237
"Chr3L"	1672284	1729234	-0.188830450769563	-0.185945553308911
"Chr3L"	1729236	1820691	-0.139713296780604	-0.154434654007693
"Chr3L"	1820692	1884315	-0.0892585088715646	-0.096072858054502
"Chr3L"	1884317	1945180	-0.080624659799161	-0.0852065358927958
"Chr3L"	1945186	2007381	-0.0574553771336561	-0.136012357987276
"Chr3L"	2007382	2079560	-0.157871035402872	-0.18212950124226
"Chr3L"	2079566	2153280	-0.137122904281127	-0.188782733153617
"Chr3L"	2153283	2208228	-0.135277610286078	-0.190089271029042
"Chr3L"	2208230	2277471	-0.113435186268727	-0.120611806614044
"Chr3L"	2277473	2328103	-0.142278220161787	-0.107384300501616
"Chr3L"	2328104	2381339	-0.156552968688438	-0.133212906417087
"Chr3L"	2381342	2433641	-0.0927669382629471	-0.120886972412563
"Chr3L"	2433649	2495211	-0.0784202972593499	-0.0902467067909072
"Chr3L"	2495214	2551370	-0.0974901318475351	-0.120643420292656
"Chr3L"	2551375	2612179	-0.136719212114441	-0.145509590591699
"Chr3L"	2612180	2677828	-0.0706270948009714	-0.0609666013555624
"Chr3L"	2677834	2735737	-0.16709607897126	-0.0976664556866007
"Chr3L"	2735739	2817242	-0.12300517131175	-0.103458213892199
"Chr3L"	2817253	2884818	-0.125589050612944	-0.0785144761691323
"Chr3L"	2884821	2958282	-0.118787133031611	-0.0805597632265397
"Chr3L"	2958288	3021456	-0.057366619195479	-0.0563488745011561
"Chr3L"	3021457	3106603	-0.0701401196234261	-0.0832250677888245
"Chr3L"	3106627	3204146	-0.0659474741914296	-0.0495026339639653
"Chr3L"	3204155	3284985	-0.113346151967722	-0.0796709468066421
"Chr3L"	3284986	3360990	-0.088783869714931	-0.113718526307225
"Chr3L"	3360999	3435465	-0.124558407368751	-0.0889509409958648
"Chr3L"	3435470	3509469	-0.140356779955797	-0.130637020104915
"Chr3L"	3509477	3566391	-0.159360191361693	-0.123555395543596
"Chr3L"	3566393	3631621	-0.098471181343324	-0.0820994355611421
"Chr3L"	3631633	3701264	-0.104924246016129	-0.0729507160853831
"Chr3L"	3701265	3761793	-0.183176696760148	-0.169762233541253
"Chr3L"	3761794	3814000	-0.203047858676094	-0.167193175311642
"Chr3L"	3814002	3881480	-0.213267645762778	-0.132302385038186
"Chr3L"	3881481	3945935	-0.182188169485483	-0.0780414233876401
"Chr3L"	3945936	4017353	-0.149033013945414	-0.0688177677906673
"Chr3L"	4017355	4079540	-0.229540736677049	-0.0592311245238656
"Chr3L"	4079541	4142199	-0.180851028320061	-0.0342533219917701
"Chr3L"	4142209	4207230	-0.164786888000138	-0.0428151617736517
"Chr3L"	4207232	4283236	-0.192998482984088	-0.0716213480728518
"Chr3L"	4283237	4354242	-0.137568599401665	-0.0355294745349837
"Chr3L"	4354244	4412522	-0.147622061763316	-0.0682952797074707
"Chr3L"	4412524	4498390	-0.220558454961096	-0.0818560505890454
"Chr3L"	4498391	4561403	-0.188328581633877	-0.0820303463972156
"Chr3L"	4561404	4624913	-0.201066709802248	-0.108486827136789
"Chr3L"	4624922	4682828	-0.18070303612173	-0.0743255632055951
"Chr3L"	4682829	4741040	-0.160623870602113	-0.0787244452443619
"Chr3L"	4741044	4806615	-0.0625160480306331	-0.0200274993532623
"Chr3L"	4806622	4894545	-0.0766389492185823	-0.0863814463302915
"Chr3L"	4894554	4968544	-0.0992525498973801	-0.037372679828245
"Chr3L"	4968546	5032875	-0.109029790584526	-0.0250139960916222
"Chr3L"	5032877	5125009	-0.138324091233901	-0.0433708567121238
"Chr3L"	5125018	5194302	-0.12606033374299	0.00700496524970255
"Chr3L"	5194310	5257594	-0.0675216545167894	0.00403845194581601
"Chr3L"	5257597	5326932	-0.137902388853709	-0.030149711828603
"Chr3L"	5326934	5389407	-0.144112184507259	-0.0588747769864495
"Chr3L"	5389409	5448411	-0.0841102623734459	-0.0191699576716505
"Chr3L"	5448417	5520163	-0.0340036341365518	-0.112267649108329
"Chr3L"	5520164	5590047	-0.0979480330412324	-0.0267771441844754
"Chr3L"	5590052	5662658	-0.0695221067981212	-0.0588850107985037
"Chr3L"	5662664	5732345	-0.0584065422802217	-0.0952516859517667
"Chr3L"	5732346	5814816	-0.0764517297680642	-0.0857781003819153
"Chr3L"	5814823	5881200	-0.0996013915662873	-0.0308355911827087
"Chr3L"	5881202	5951997	-0.0716640199977834	0.00327157926563524
"Chr3L"	5952001	6017426	-0.0490374205790633	-0.00662197351589113
"Chr3L"	6017427	6093505	-0.0812938866783074	-0.0521024126475575
"Chr3L"	6093512	6180593	-0.0187583983997326	-0.10987507824994
"Chr3L"	6180596	6278167	-0.18058507332837	-0.0488911700326899
"Chr3L"	6278175	6350747	-0.0569841549693404	-0.0222952406398467
"Chr3L"	6350748	6449825	-0.0853208021884075	-0.0384700796562362
"Chr3L"	6449826	6529458	-0.0925586033561087	-0.034135373061377
"Chr3L"	6529459	6603833	-0.0320344895033533	-0.0115825524599733
"Chr3L"	6603857	6686486	-0.143580305666121	-0.0246421628949846
"Chr3L"	6686488	6767638	-0.12044727877531	0.00453035381965939
"Chr3L"	6767639	6840227	-0.0641851247306564	0.00327028486168216
"Chr3L"	6840228	6917885	-0.0409201653886432	0.000437277728983025
"Chr3L"	6917886	6989492	-0.0642289487924944	0.0479278491661725
"Chr3L"	6989493	7050915	-0.107277972953119	0.0169857230667677
"Chr3L"	7050917	7112697	-0.0358152887365796	0.00226239080422673
"Chr3L"	7112703	7188552	-0.0464026923424731	-0.00250049426055988
"Chr3L"	7188556	7258800	-0.0582795411397121	0.0337129701200826
"Chr3L"	7258805	7323441	-0.0822625181704625	-0.00426356834947897
"Chr3L"	7323448	7413912	-0.0750509552519848	0.027165125718079
"Chr3L"	7413914	7475032	-0.0715130537018281	0.0453001831209022
"Chr3L"	7475034	7552681	-0.0724129175737236	0.0131586478283982
"Chr3L"	7552682	7633188	-0.044032635261208	0.0386689717839759
"Chr3L"	7633193	7735469	-0.0736369922509989	-0.0319501350532083
"Chr3L"	7735472	7808800	-0.069060505110757	-0.024404357919374
"Chr3L"	7808803	7869503	-0.0826165715312742	0.0946847215618231
"Chr3L"	7869507	7945449	-0.0671857553917512	0.0506059314700987
"Chr3L"	7945477	8010971	-0.104999172367767	0.0140960111833743
"Chr3L"	8010972	8079704	-0.0538934700077727	0.0764962054036649
"Chr3L"	8079707	8167992	-0.0382643445958584	0.0296073483457616
"Chr3L"	8168016	8248369	-0.0908511371114776	0.0724712000830411
"Chr3L"	8248370	8324355	-0.135118968794456	0.0629794623406713
"Chr3L"	8324359	8405985	-0.0762745297806945	0.0847842918336476
"Chr3L"	8405991	8503220	-0.0668147235157015	0.164138796911577
"Chr3L"	8503229	8573843	-0.0893874261374427	0.18163141892808
"Chr3L"	8573852	8647744	-0.0529346105744313	0.0771168763851544
"Chr3L"	8647748	8713796	-0.0801802648086209	0.201937986525275
"Chr3L"	8713802	8796580	-0.121498763913321	0.123824112224203
"Chr3L"	8796595	8861115	-0.123540368707947	0.0918937925355192
"Chr3L"	8861129	8931711	-0.101201666854654	0.102213335084547
"Chr3L"	8931713	9013374	-0.0447714437032905	0.14004465162886
"Chr3L"	9013383	9085688	-0.0670149461207746	0.148680290331985
"Chr3L"	9085694	9169268	-0.0717831439426555	0.0905531900614415
"Chr3L"	9169269	9235455	0.012771686667257	0.141261386343278
"Chr3L"	9235456	9305809	-0.0269175810811067	0.141118122453272
"Chr3L"	9305817	9374204	-0.0860669506713884	0.0591296994871843
"Chr3L"	9374205	9480724	-0.0429128780539471	0.0967309480463341
"Chr3L"	9480745	9551075	0.000643100342472988	0.025142258960722
"Chr3L"	9551077	9623899	-0.0106004245653171	0.160000580051191
"Chr3L"	9623904	9706315	-0.00504052470141713	0.11117890420767
"Chr3L"	9706329	9780265	-0.0609403819196524	-0.0242260647724052
"Chr3L"	9780273	9849619	-0.0567541818072119	0.0230410056096508
"Chr3L"	9849621	9932340	0.00494453128072146	0.0989032395267418
"Chr3L"	9932353	9996892	-0.00984693899612026	0.155675205518111
"Chr3L"	9996902	10069767	-0.01039178662529	0.167564937486515
"Chr3L"	10069769	10137691	-0.00321922367272909	0.076250658994911
"Chr3L"	10137703	10203645	-0.0143230350860806	0.111822562921891
"Chr3L"	10203649	10269984	-0.016147937451841	0.058028312502192
"Chr3L"	10269985	10334935	-0.0134105442464677	0.133695080245657
"Chr3L"	10334938	10399107	-0.0547854734392469	0.202797303724121
"Chr3L"	10399108	10468403	-0.148710216098009	0.0773080452900861
"Chr3L"	10468418	10528051	-0.0724356466906619	0.108230678057196
"Chr3L"	10528061	10593681	-0.132675457184584	0.106901104107863
"Chr3L"	10593688	10652884	-0.101900801109445	0.164310863478871
"Chr3L"	10652886	10716462	-0.0388063718273451	0.158487669015227
"Chr3L"	10716463	10776490	-0.139392688288372	0.155048999195837
"Chr3L"	10776495	10835421	-0.106889901370613	0.198288302797448
"Chr3L"	10835424	10902167	-0.0426617281844222	0.258218249869182
"Chr3L"	10902170	10965697	-0.0550960985000162	0.204027912834299
"Chr3L"	10965709	11035283	-0.0846398760400209	0.171075719826525
"Chr3L"	11035284	11107996	-0.109250022414577	0.219662252294096
"Chr3L"	11108000	11177588	-0.0904915759498866	0.178879885366239
"Chr3L"	11177590	11241246	-0.110088611926913	0.219601353807926
"Chr3L"	11241259	11312397	-0.10032825803004	0.127712244517794
"Chr3L"	11312401	11377021	-0.0833687693664664	0.201013558580344
"Chr3L"	11377023	11435382	-0.0934757237939081	0.131650539314929
"Chr3L"	11435398	11514805	-0.102236289542202	0.172598015923696
"Chr3L"	11514807	11587574	-0.0667745175514994	0.053138466759225
"Chr3L"	11587579	11668441	-0.0242729279004768	0.223664655428285
"Chr3L"	11668456	11756156	-0.0333419920133868	0.159539107106641
"Chr3L"	11756166	11839512	-0.0599590495362706	0.145986610300047
"Chr3L"	11839517	11906561	-0.0628551870584615	0.177189096119134
"Chr3L"	11906573	12013430	0.00514923752080933	0.167445433836278
"Chr3L"	12013466	12071348	0.0100675105259477	0.201620055881353
"Chr3L"	12071360	12139450	-0.058644367346978	0.193001182299643
"Chr3L"	12139452	12212596	-0.134222881688701	0.14279286480919
"Chr3L"	12212603	12282011	-0.0885761072114454	0.15356035236213
"Chr3L"	12282015	12347345	0.0218515557486028	0.112849231482094
"Chr3L"	12347354	12412732	0.00412457045791975	0.121049678051771
"Chr3L"	12412733	12473767	-0.023758563176321	0.04379797371288
"Chr3L"	12473776	12541315	-0.0185438958918509	0.162237619726035
"Chr3L"	12541318	12602301	-0.0522692338727771	0.193659682125798
"Chr3L"	12602303	12666166	0.00482537963682711	0.168511855426054
"Chr3L"	12666167	12729270	-0.00725304572654144	0.174679587499385
"Chr3L"	12729276	12810493	0.0164543390990146	0.177512856302487
"Chr3L"	12810496	12874339	0.0423973432704844	0.132985252658398
"Chr3L"	12874353	12947798	0.0865387344199048	0.198433668832148
"Chr3L"	12947799	13027003	-0.00589753727623918	0.0764131621370032
"Chr3L"	13027005	13099331	0.0474836532187958	0.0715707532311251
"Chr3L"	13099349	13171397	-0.00221595632631567	0.0830211421080397
"Chr3L"	13171403	13236133	-0.0290037023554968	0.0536931726961718
"Chr3L"	13236197	13312102	-0.0180566012112834	-0.0164356841613122
"Chr3L"	13312108	13387638	0.0501756944300155	0.0756340887865107
"Chr3L"	13387652	13482858	-0.0150944744532235	-0.0427965011254853
"Chr3L"	13482892	13600126	0.00381322682016208	-0.000752670149238905
"Chr3L"	13600132	13687273	0.0410048879286332	-0.00092017235885523
"Chr3L"	13687281	13772321	0.0892049558633248	0.0942078052261072
"Chr3L"	13772322	13870672	0.0740130069981242	0.0890415305071796
"Chr3L"	13870674	13942250	0.0869740660097488	0.119839043069609
"Chr3L"	13942251	14031981	0.107390406193647	0.137291374864348
"Chr3L"	14031989	14107513	0.141149918795433	0.190139424570305
"Chr3L"	14107514	14179205	0.101413100849038	0.144007664263704
"Chr3L"	14179215	14246754	0.139505642021617	0.171957831925024
"Chr3L"	14246763	14329813	0.178237983073127	0.140942958355494
"Chr3L"	14329829	14413627	0.161580370071109	0.149662145469081
"Chr3L"	14413629	14503339	0.158904295925239	0.102566449688853
"Chr3L"	14503347	14593108	0.165829154101578	0.155454170772318
"Chr3L"	14593110	14685689	0.148882349468899	0.157602593998117
"Chr3L"	14685691	14793077	0.191575721866543	0.164802447937388
