"chrom"	"start"	"end"	"MDS1"	"MDS2"
"Chr2R"	1221599	1239477	0.112130762905352	0.0284859318721818
"Chr2R"	1239485	1253124	0.159002909711684	-0.0298492990187195
"Chr2R"	1253130	1288799	0.098142487056954	0.0375037080214501
"Chr2R"	1288803	1301860	0.0570919994795749	0.0867642727133457
"Chr2R"	1301909	1317628	0.0874580164759278	0.0500275014856956
"Chr2R"	1317634	1330298	0.121713364720422	-0.00200225049218051
"Chr2R"	1330318	1345783	0.0659262543803419	0.0604282075463205
"Chr2R"	1345797	1357708	0.0300929300691741	0.099767620484034
"Chr2R"	1357711	1370123	0.060232814885742	0.0544241629956911
"Chr2R"	1370153	1381261	0.0489624085739928	0.0971120380860472
"Chr2R"	1381280	1394178	0.059864127988695	0.0178675058693567
"Chr2R"	1394200	1406257	0.0717885138280716	0.0210635979999089
"Chr2R"	1406280	1417992	0.0533125712358733	-0.047577579597454
"Chr2R"	1418014	1430733	0.00788973685020642	0.112139150559087
"Chr2R"	1434802	1490034	-0.0313987161377838	-0.0148731286263978
"Chr2R"	1490071	1516556	-0.0566870232938043	-0.0265800148265078
"Chr2R"	1516559	1532685	0.00899558884433634	0.0798152917282588
"Chr2R"	1532689	1551526	-0.0101816764074512	0.0564166913489886
"Chr2R"	1551528	1568088	0.0350895652674151	0.0936571978481226
"Chr2R"	1568104	1582253	0.0411249163132432	-0.0916777475961576
"Chr2R"	1582256	1596987	0.0627933926455117	0.0777654901693622
"Chr2R"	1596989	1610373	0.0796219903807685	-0.0390955330078418
"Chr2R"	1610379	1621571	0.152471820723614	-0.0199760208705184
"Chr2R"	1621588	1633637	0.119627595819109	-0.130388404575041
"Chr2R"	1633640	1651391	0.172221680385567	-0.0559458090016596
"Chr2R"	1651486	1668266	0.169438845444437	-0.0625222503688023
"Chr2R"	1668269	1682051	0.174469054888494	-0.12035399376548
"Chr2R"	1682070	1697641	0.28043002779788	-0.216314779164898
"Chr2R"	1697645	1713034	0.308046202705831	-0.167317205305623
"Chr2R"	1713045	1728012	0.246074080645047	-0.214876945612271
"Chr2R"	1728029	1743678	0.246727541654728	-0.180728692564466
"Chr2R"	1743698	1762302	0.147162737288743	-0.116299269725595
"Chr2R"	1762313	1775592	0.216811860891625	-0.128714996178846
"Chr2R"	1775596	1797883	0.144413888809188	-0.0275840435700265
"Chr2R"	1797889	1813938	0.124557871355416	-0.105773336972819
"Chr2R"	1813960	1830064	0.0280861246506197	0.0520626846878907
"Chr2R"	1830091	1843971	0.0450176826825328	-0.0849492439421159
"Chr2R"	1843982	1863061	0.138064164248119	-0.0803761725246294
"Chr2R"	1863098	1880706	-0.00912932290144839	-0.131133594572549
"Chr2R"	1880707	1898287	0.145624354803464	-0.299232318733474
"Chr2R"	1898289	1917671	0.164878638195874	-0.220410180126846
"Chr2R"	1917675	1933365	0.152742412745196	-0.192895603955519
