"chrom"	"start"	"end"	"MDS1"	"MDS2"
"Chr3L"	134434	162059	-0.00193911625887637	0.101951452827237
"Chr3L"	162100	192199	0.028845238047831	0.0657507759340806
"Chr3L"	192377	224731	0.011155976460402	0.0615302369619168
"Chr3L"	224746	258354	-0.084671166219161	0.0911260614198421
"Chr3L"	258389	281626	-0.00722255861723813	0.0510987184806952
"Chr3L"	281641	296181	-0.059942033075109	0.0875111614759518
"Chr3L"	296188	312315	0.00857823984998235	0.0268101595798738
"Chr3L"	312325	327764	-0.0611831865170893	0.103295123012535
"Chr3L"	327780	342403	-0.0435845689242758	0.0918378719662544
"Chr3L"	342436	356818	-0.0471390948689711	0.0671441312281889
"Chr3L"	356819	370946	-0.0934105224268124	0.0960074363373388
"Chr3L"	370960	380905	-0.0945079442652298	0.106016273969544
"Chr3L"	380935	391151	-0.0681138167376218	0.0882320713742785
"Chr3L"	391154	400183	-0.0517136976451731	0.0829765184270223
"Chr3L"	400194	415368	-0.102716916961539	0.0799523664482007
"Chr3L"	415385	424203	-0.0551215787026943	0.0997429175399183
"Chr3L"	424204	432274	-0.0763076009832654	0.106838427770817
"Chr3L"	432275	440616	-0.0772314180056283	0.0802371008470416
"Chr3L"	440617	449387	-0.10362275060787	0.0842643128947382
"Chr3L"	449388	457683	-0.0663683797619842	0.0945300079811935
"Chr3L"	457711	465872	-0.0748045724679107	0.10217595382392
"Chr3L"	465874	473646	-0.0892155568942031	0.10440995168704
"Chr3L"	473649	481403	-0.0975593978371973	0.0992516560580673
"Chr3L"	481420	490319	-0.053134716763011	0.0851236016821841
"Chr3L"	490327	497649	-0.0827602670844349	0.113307436693308
"Chr3L"	497650	505217	-0.0702825788707473	0.119433115550467
"Chr3L"	505233	512396	-0.0877738743107356	0.100375523989722
"Chr3L"	512398	519900	-0.0551809713050294	0.102776059380021
"Chr3L"	519953	528059	-0.0694629571436211	0.113374514347313
"Chr3L"	528066	536664	-0.0765397547815492	0.113335276395199
"Chr3L"	536665	545563	-0.0959931376874785	0.08985122233779
"Chr3L"	545564	554986	0.0566684933071577	0.0766253018946792
"Chr3L"	554987	563343	-0.00617170868810192	0.0863377776641568
"Chr3L"	563344	572228	-0.0456149857747812	0.0812915235026727
"Chr3L"	572250	585147	-0.00272376252081	-0.00955465465663684
"Chr3L"	585148	593198	-0.0322768087246351	0.100703482215071
"Chr3L"	593199	603471	-0.0909286285569224	0.0841807132834593
"Chr3L"	603476	609998	-0.0919344396348857	0.0924067718415918
"Chr3L"	610001	617337	-0.0198975751681365	0.0728740859958613
"Chr3L"	617338	624850	-0.0485931844747777	0.00705389397033603
"Chr3L"	624855	633730	0.0729878913665161	-0.0225567661961576
"Chr3L"	633735	643053	0.00755434645475534	-0.0705044877978468
"Chr3L"	643081	651260	-0.0944178380714824	0.100511248571367
"Chr3L"	651275	661449	-0.0467303931930088	0.0775274223244312
"Chr3L"	661516	669003	-0.0278100796762263	0.0364952736461318
"Chr3L"	669005	675960	-0.0971146244916643	0.076104679798209
"Chr3L"	675966	682879	-0.0361954322282289	-0.0288096343603666
"Chr3L"	682881	691122	-0.0743773211155438	0.0798457187096209
"Chr3L"	691131	699401	-0.0694552779225975	0.0771686780484258
"Chr3L"	699405	706096	-0.0996360808616163	0.0973743153996595
"Chr3L"	706104	713248	-0.0809312332115371	0.0968924267209903
"Chr3L"	713252	720146	-0.0867831682493029	0.108477602627448
"Chr3L"	720156	726408	-0.0947920574219691	0.10068757841569
"Chr3L"	726421	733017	-0.0299340230602058	0.0535179936849797
"Chr3L"	733018	739455	-0.0166666060865359	0.01522420160066
"Chr3L"	739456	746346	-0.0980958679302368	0.100432953856122
"Chr3L"	746348	754194	-0.0897342337360898	0.097692867984686
"Chr3L"	754200	761384	-0.0756050636675092	0.115259172975765
"Chr3L"	761388	768818	-0.0438716082032628	0.0905314536227243
"Chr3L"	768823	776075	-0.0681694076850218	0.0993363035192426
"Chr3L"	776080	783683	-0.0753421925053532	0.10362278904132
"Chr3L"	783685	792070	-0.091558032487619	0.107058378280954
"Chr3L"	792084	799680	-0.073825475073081	0.111911647692757
"Chr3L"	799682	807577	-0.0912521680855297	0.0794497527754621
"Chr3L"	807578	815457	-0.0779055990967866	0.075721249154647
"Chr3L"	815458	821598	-0.105129385086612	0.0851084998730839
"Chr3L"	821605	827332	-0.0824532001383134	0.0920133394350421
"Chr3L"	827337	834414	-0.0960444564252595	0.103522168779416
"Chr3L"	834415	840818	-0.0615935698960878	0.0551208449970845
"Chr3L"	840823	846852	-0.0768052838798321	0.0456956786462296
"Chr3L"	846862	852937	-0.105606770041619	0.0626247391384093
"Chr3L"	852949	857912	-0.0971819619932818	0.068757848410329
"Chr3L"	857927	872122	-0.0721884045780352	0.0682619515002326
"Chr3L"	872145	878773	-0.0614423791558692	0.0635125626055565
"Chr3L"	878777	886067	-0.0179386938859811	-0.0328422271810241
"Chr3L"	886069	893442	0.0133423352570757	-0.00159568344706054
"Chr3L"	893446	899486	-0.0556536195688952	0.0581087145587075
"Chr3L"	899488	904585	-0.0661288689281978	0.0860116499612038
"Chr3L"	904595	910206	-0.0643545471839448	0.0766699698086626
"Chr3L"	910209	916500	-0.0587517390582297	0.0621718226629875
"Chr3L"	916501	922527	-0.0695025751430076	0.0948515382428358
"Chr3L"	922533	935952	-0.057950876972958	0.119800052025102
"Chr3L"	935953	943051	0.0156621855314731	0.051101569912744
"Chr3L"	943057	948731	0.0304544409461294	-0.0292400772218487
"Chr3L"	948733	954907	-0.0365880520549211	0.114142971772516
"Chr3L"	954908	961583	0.0297408294738816	0.0842622671444527
"Chr3L"	961589	967902	-0.0601214567032997	0.125096295752897
"Chr3L"	967903	974033	0.0622318045657628	0.0421816627822816
"Chr3L"	974035	981124	0.114561286558291	-0.0337720562089228
"Chr3L"	981136	989062	-0.0891107677682237	0.0873579474917432
"Chr3L"	989080	996266	-0.056676653637323	0.0476069682691071
"Chr3L"	996282	1003193	-0.0603845873695673	0.0566137004604914
"Chr3L"	1003197	1008911	-0.0233420714439908	0.0457234558498353
"Chr3L"	1008918	1014669	-0.0124949776826929	0.0243463093072751
"Chr3L"	1014672	1020679	-0.034080600743691	0.0293389438704328
"Chr3L"	1020682	1028555	-0.0288296748150101	0.0135016413127691
"Chr3L"	1028559	1034535	-0.0825466215169911	0.082594967899394
"Chr3L"	1034536	1041516	0.0473217818375517	0.0613975988366433
"Chr3L"	1041518	1047013	-0.103129847215318	0.0959759826326951
"Chr3L"	1047024	1060438	-0.108627988974286	0.0817990581977106
"Chr3L"	1060455	1066247	-0.0176779294326113	-0.0154529037176506
"Chr3L"	1066255	1072323	0.00952011492137061	-0.0111965498256189
"Chr3L"	1072334	1078420	0.00544232145541147	-0.000677685987492623
"Chr3L"	1078421	1084830	-0.092728399058741	0.0816054727416906
"Chr3L"	1084875	1091105	-0.0497550830850528	0.0888499390239069
"Chr3L"	1091108	1098096	-0.0522127943351093	0.0242515715989586
"Chr3L"	1098101	1104939	-0.0629962367894839	0.0787027182769181
"Chr3L"	1104942	1110918	-0.0254753956315515	0.0808344248638929
"Chr3L"	1110919	1117098	0.0703734750676934	-0.000412497408687074
"Chr3L"	1117099	1123607	0.0346106966881921	0.0447843935736465
"Chr3L"	1123612	1130206	-0.0850119105843072	0.0912734234545565
"Chr3L"	1130213	1136961	-0.0931735455893427	0.107708169465172
"Chr3L"	1136973	1143174	-0.0160609328050167	0.100305099754555
"Chr3L"	1143179	1150171	0.0420999863730989	0.0575622608449847
"Chr3L"	1150175	1166006	-0.0512608077463877	0.0719445938376032
"Chr3L"	1166010	1172718	-1.82381632945376e-05	0.109757290324399
"Chr3L"	1172720	1179637	-0.0792404932897517	0.109502937806201
"Chr3L"	1179638	1185762	-0.0768167575593796	0.0852581134270437
"Chr3L"	1185766	1193228	-0.0358298812041922	0.112585256538134
"Chr3L"	1193231	1200626	-0.0772818481766812	0.108681783035735
"Chr3L"	1200638	1208645	0.0529184858446783	0.0693938250467498
"Chr3L"	1208671	1216316	-0.0702221077660677	0.00446413152334827
"Chr3L"	1216322	1232646	-0.0357484925880842	0.00580920059906097
"Chr3L"	1232652	1239583	-0.0596990808009015	0.0122981947674909
"Chr3L"	1239584	1250747	-0.0450055081563972	0.0666794583836297
"Chr3L"	1250754	1258042	-0.0743970577168493	0.0619293085174079
"Chr3L"	1258045	1263907	-0.0757544487565507	0.0894364116418513
"Chr3L"	1263909	1268774	-0.0504922123645509	0.0745058110789285
"Chr3L"	1268775	1274543	-0.0515894748726351	0.0475452089178089
"Chr3L"	1274547	1279488	-0.0759020853144173	0.0946673238714049
"Chr3L"	1279492	1285165	-0.0575049008367943	0.108132824482277
"Chr3L"	1285168	1291725	0.0110049441026499	0.0704488233722466
"Chr3L"	1291733	1300684	-0.01088378279408	0.0960505461608541
"Chr3L"	1300690	1311568	0.0115522385328138	0.0900103795712476
"Chr3L"	1311572	1322536	0.141699817967506	0.0381816339758127
"Chr3L"	1322553	1330597	-0.0591764960875511	0.0928256272222721
"Chr3L"	1330604	1338918	-0.0532163017262647	0.068110749550522
